index,logodds,correct,total_logprob
0,-0.3895074129104614,1,-1.1209869384765625
1,-0.7017898559570312,1,-1.0744140148162842
2,-0.5169943571090698,1,-1.1879847049713135
3,-0.8072539567947388,1,-1.1222892999649048
4,-0.16866075992584229,1,-1.1857192516326904
5,-0.4843236207962036,1,-1.1625500917434692
6,-0.4014129638671875,1,-1.1507786512374878
7,-0.6656612157821655,1,-1.0997486114501953
8,-0.4554872512817383,1,-1.154251217842102
9,-0.789108395576477,1,-1.0873433351516724
10,-0.3665895462036133,1,-1.1892485618591309
11,-0.6365017890930176,1,-1.0869616270065308
12,-0.3949437141418457,1,-1.145010232925415
13,-0.772636890411377,1,-1.1023110151290894
14,-0.3219195604324341,1,-1.0655155181884766
15,-0.6867221593856812,1,-1.0176292657852173
16,-0.34919261932373047,1,-1.067636489868164
17,-0.6383650302886963,1,-0.985661506652832
18,-0.361972451210022,1,-1.1696627140045166
19,-0.634800910949707,1,-1.0977431535720825
20,-0.5866645574569702,1,-1.0157361030578613
21,-0.823349118232727,1,-1.0150926113128662
22,-0.559173583984375,1,-1.0951446294784546
23,-0.7847790718078613,1,-1.076712965965271
24,-0.37471532821655273,1,-1.1091960668563843
25,-0.6042701005935669,1,-1.119510531425476
26,-0.5244553089141846,1,-1.050039291381836
27,-0.7234359979629517,1,-1.031000018119812
28,-0.585169792175293,1,-1.0744482278823853
29,-0.8579732179641724,1,-1.0522980690002441
30,-0.5176063776016235,1,-1.0891344547271729
31,-0.7486708164215088,1,-1.0442829132080078
32,-0.5692567825317383,1,-1.0564488172531128
33,-0.9153939485549927,1,-1.05878746509552
34,-0.5288400650024414,1,-1.0012762546539307
35,-0.8211116790771484,1,-1.0014102458953857
36,-0.5022317171096802,1,-0.9783589839935303
37,-0.7196249961853027,1,-0.9530630111694336
38,-0.5414420366287231,1,-1.1050587892532349
39,-0.7349908351898193,1,-1.0782922506332397
40,-0.5304421186447144,1,-1.0305308103561401
41,-0.7168666124343872,1,-1.005478858947754
42,-0.6386171579360962,1,-1.1241319179534912
43,-0.7684242725372314,1,-1.0917484760284424
44,-0.2935594320297241,1,-1.1023504734039307
45,-0.4855905771255493,1,-1.0943859815597534
46,-0.5166332721710205,1,-1.078439712524414
47,-0.6441346406936646,1,-1.0351085662841797
48,-0.5627777576446533,1,-1.072611689567566
49,-0.7867817878723145,1,-1.0428531169891357
50,-0.5821112394332886,1,-1.1081446409225464
51,-0.7064625024795532,1,-1.04244065284729
52,-0.5776591300964355,1,-1.0856869220733643
53,-0.8327716588973999,1,-1.074829339981079
54,-0.5459332466125488,1,-1.026140570640564
55,-0.736142635345459,1,-1.0014597177505493
