index,loss,correct,total_logprob
0,1.012995719909668,0,-1.2499098777770996
1,0.4311083257198334,1,-1.7431122064590454
2,0.4578092694282532,1,-3.277935743331909
3,0.16260935366153717,1,-0.6208177804946899
4,0.299255907535553,1,-1.8895390033721924
5,1.064526081085205,0,-0.8987287282943726
6,0.3142870366573334,1,-0.9854656457901001
7,0.5372108817100525,1,-2.2855849266052246
8,0.23739337921142578,1,-0.8200178146362305
9,0.32517728209495544,1,-0.7644079923629761
10,0.21273456513881683,1,-0.7444450855255127
11,1.0003483295440674,0,-0.6266903877258301
12,0.3478378653526306,1,-1.6120901107788086
13,0.20134297013282776,1,-1.1953991651535034
14,0.23419268429279327,1,-0.6061714291572571
15,0.578726053237915,1,-1.1639134883880615
16,0.403935045003891,1,-0.5786643028259277
17,0.24027229845523834,1,-0.7988704442977905
18,0.4005996584892273,1,-0.7116594910621643
19,0.3714780807495117,1,-0.7118178606033325
20,1.2202683687210083,0,-0.668998122215271
21,0.29666244983673096,1,-1.0222634077072144
22,0.35394689440727234,1,-1.7662265300750732
23,0.5420670509338379,1,-1.260545253753662
24,0.6561166644096375,1,-1.1073126792907715
25,0.23155155777931213,1,-0.5837013721466064
26,0.4488791227340698,1,-1.6314538717269897
27,1.2340322732925415,0,-1.5319887399673462
28,0.06499657034873962,1,-0.37995144724845886
29,0.2401132881641388,1,-0.6084964275360107
30,0.3155747056007385,1,-0.883522093296051
31,0.11663425713777542,1,-0.4025384783744812
32,0.9447590112686157,0,-1.2302006483078003
33,0.4540170133113861,1,-1.3507931232452393
34,0.10275973379611969,1,-0.5210953950881958
35,0.8554898500442505,0,-1.355458378791809
36,1.5119857788085938,0,-0.6511999368667603
37,0.2684537470340729,1,-1.6026339530944824
38,2.317946434020996,0,-0.5843846201896667
39,0.9870782494544983,0,-0.9929009079933167
40,0.323801726102829,1,-0.6089386940002441
41,1.2190442085266113,0,-1.6010503768920898
42,0.3589736819267273,1,-0.8922784328460693
43,1.9549680948257446,0,-1.4657546281814575
44,0.3877262771129608,1,-0.5196824073791504
45,0.43717896938323975,1,-0.6724363565444946
46,0.2581735849380493,1,-0.9525976181030273
47,0.3774622976779938,1,-1.2257388830184937
