index,estimate
0,3.949824094772339
1,5.161782264709473
2,0.2700743079185486
3,0.7352073192596436
4,1.3410663604736328
5,6.166037559509277
6,1.149006724357605
7,0.7818182706832886
8,2.594653606414795
9,3.643399715423584
10,0.7537736892700195
11,3.9063820838928223
12,1.1518853902816772
13,6.904032230377197
14,3.5630228519439697
15,7.263032913208008
16,1.3851815462112427
17,1.7193782329559326
18,2.0027711391448975
19,1.75398850440979
20,0.2796599864959717
21,1.0714536905288696
22,3.4514787197113037
23,1.237666130065918
24,2.1888537406921387
25,3.328929901123047
26,0.7474423050880432
27,7.71568489074707
28,4.789499282836914
29,0.3619726896286011
30,1.9054503440856934
31,3.5049068927764893
32,1.4576401710510254
33,1.4015055894851685
34,5.461974143981934
35,0.23437923192977905
36,2.237644672393799
37,6.083561420440674
38,4.242482662200928
39,0.8100481033325195
40,0.9356536269187927
41,0.24842475354671478
42,3.41489577293396
43,1.9900131225585938
44,2.75374436378479
45,7.387372970581055
46,5.171529293060303
47,2.3610482215881348
48,0.07545691728591919
49,1.5684043169021606
50,1.0420360565185547
51,5.812704563140869
52,3.9948601722717285
53,0.6783464550971985
54,0.473340779542923
55,2.3349006175994873
56,0.9464716911315918
57,1.7038962841033936
58,0.7334150075912476
59,0.1401435285806656
60,1.0313085317611694
61,3.796420097351074
62,0.2743034362792969
63,0.12929528951644897
64,0.4195120632648468
65,2.0224428176879883
66,1.2187026739120483
67,1.2056243419647217
68,2.2024621963500977
69,0.9627732038497925
70,2.904653310775757
71,0.9585437178611755
72,2.528379201889038
73,4.69118595123291
74,1.475658893585205
75,0.20979835093021393
76,3.507969379425049
77,1.13493013381958
78,5.700203895568848
79,0.5616044998168945
80,3.717343330383301
81,3.240630626678467
82,2.348449468612671
83,2.2348763942718506
84,12.229032516479492
85,0.204254612326622
86,5.120163440704346
87,0.3608165979385376
88,1.0764697790145874
89,4.914384365081787
90,10.516802787780762
91,7.8522186279296875
92,3.9172229766845703
93,3.5285205841064453
94,2.2774741649627686
95,0.7699164152145386
96,1.997751235961914
97,1.584015965461731
98,0.8843019008636475
99,0.4739975929260254
100,0.7961658835411072
101,0.43522438406944275
102,4.817613124847412
103,4.076025009155273
104,2.94144344329834
105,0.19443057477474213
106,1.4428540468215942
107,1.6814181804656982
108,1.183234453201294
109,10.799491882324219
110,3.0318191051483154
111,0.0762186199426651
112,1.2859209775924683
113,0.6368333697319031
114,1.4754611253738403
115,0.49358493089675903
116,0.5565878748893738
117,0.5790366530418396
118,4.208263874053955
119,4.816327095031738
120,2.328138828277588
121,1.8433525562286377
122,1.6777808666229248
123,2.786229372024536
124,2.293046474456787
125,0.7262053489685059
126,2.3217248916625977
127,0.49485817551612854
128,0.5262653231620789
129,1.3639620542526245
130,6.425239562988281
131,1.3011223077774048
132,1.8510297536849976
133,0.6765713691711426
134,2.7426016330718994
135,2.676358222961426
136,1.0217715501785278
137,2.08200740814209
138,2.8757786750793457
139,0.7879096269607544
140,0.6655439734458923
141,0.43451040983200073
142,1.6286072731018066
143,2.6320624351501465
144,5.492937088012695
145,0.07176830619573593
146,1.182736873626709
147,2.096508502960205
148,0.2505545914173126
149,5.728342056274414
150,1.3206110000610352
151,2.1395015716552734
152,3.676419496536255
153,0.49167537689208984
154,0.30755192041397095
155,2.577125072479248
156,3.0320589542388916
157,3.51190447807312
158,0.2288210242986679
159,2.2171692848205566
160,2.6139488220214844
161,0.06103966385126114
162,1.9655605554580688
163,2.663749933242798
164,0.6326553821563721
165,1.0611820220947266
166,4.5516357421875
167,3.3965747356414795
168,6.493584156036377
169,3.685532569885254
170,0.10689939558506012
171,2.7976245880126953
172,2.538015127182007
173,1.7516331672668457
174,5.150251388549805
175,1.1684796810150146
176,1.834149956703186
177,2.9696035385131836
178,0.7486010789871216
179,0.6854119896888733
180,0.2976360023021698
181,0.15155532956123352
182,5.6534857749938965
183,1.851560115814209
184,1.1563321352005005
185,4.489846229553223
186,0.1590210646390915
187,0.8659093976020813
188,6.554139137268066
189,0.47193267941474915
190,3.651984453201294
191,1.539632797241211
192,0.6344863772392273
193,1.9981555938720703
194,0.44883328676223755
195,0.8687276840209961
196,1.7053725719451904
197,2.141894578933716
198,0.9239185452461243
199,1.9779620170593262
200,2.820765256881714
201,2.5527772903442383
202,0.34988898038864136
203,1.3483608961105347
204,2.281113862991333
205,6.508930683135986
206,1.1592364311218262
207,0.9745309352874756
208,4.7429375648498535
209,0.26746878027915955
210,2.591474771499634
211,7.199470520019531
212,1.3791122436523438
213,1.1187386512756348
214,1.0289907455444336
215,5.218067169189453
216,0.36531713604927063
217,5.970194339752197
218,0.4402932822704315
219,1.0730078220367432
220,1.3800967931747437
221,0.35336366295814514
222,3.7465779781341553
223,2.584352731704712
224,1.5831578969955444
225,0.22986538708209991
226,0.5955365300178528
227,0.5211644768714905
228,3.757380247116089
229,0.05688011273741722
230,0.12604184448719025
231,5.277589797973633
232,3.1000049114227295
233,10.91540813446045
234,3.909559965133667
235,1.7642766237258911
236,2.89937424659729
237,4.274564743041992
238,0.4818084239959717
239,8.104316711425781
240,0.5321762561798096
241,10.501255989074707
242,0.3145678639411926
243,2.3708977699279785
244,4.8004150390625
245,2.141303300857544
246,1.113232970237732
247,2.0848660469055176
248,0.9242878556251526
249,0.9651621580123901
250,2.0988075733184814
251,5.867824554443359
252,2.488384246826172
253,1.8611708879470825
254,3.8441481590270996
255,0.5021407604217529
256,0.9284190535545349
257,1.5266191959381104
258,0.46395862102508545
259,2.4772515296936035
260,0.31994640827178955
261,0.03377151861786842
262,3.782853126525879
263,0.7420059442520142
264,5.26261568069458
265,0.3179846704006195
266,0.5036255717277527
267,1.5596531629562378
268,1.3561667203903198
269,1.6476850509643555
270,4.141679286956787
271,3.5695929527282715
272,10.902329444885254
273,1.2801989316940308
274,1.3784654140472412
275,4.075093746185303
276,1.0989141464233398
277,1.2488539218902588
278,1.6102960109710693
279,4.410613059997559
280,3.706890106201172
281,0.4535709023475647
282,3.4705100059509277
283,0.7965602874755859
284,1.2304567098617554
285,2.1515603065490723
286,1.2843602895736694
287,1.5629595518112183
288,2.2382562160491943
289,1.172249674797058
290,5.729837894439697
291,3.3989596366882324
292,0.10207730531692505
293,3.2237892150878906
294,2.6343297958374023
295,0.3545640707015991
296,7.786907196044922
297,2.9998505115509033
298,2.8556249141693115
299,0.03762179613113403
300,0.416555255651474
301,6.053713321685791
302,0.9531751275062561
303,2.4194719791412354
304,2.0404887199401855
305,0.5329180955886841
306,2.7103195190429688
307,5.133575439453125
308,0.7250263690948486
309,0.9957464933395386
310,8.615181922912598
311,0.3655861020088196
312,1.3507072925567627
313,9.042000770568848
314,0.18827804923057556
315,1.0408579111099243
316,1.202546238899231
317,0.6841440200805664
318,2.2323715686798096
319,1.0597045421600342
320,0.41734927892684937
321,0.8779851198196411
322,0.7602173686027527
323,6.729951858520508
324,2.8393867015838623
325,7.013118743896484
326,3.1743388175964355
327,0.1795678436756134
328,2.690566062927246
