index,logodds_difference,correct,total_logprob
0,0.3711862564086914,1,-0.943818211555481
1,0.1385030746459961,1,-0.8347932696342468
2,-0.18619048595428467,1,-0.6732341647148132
3,0.1805829405784607,1,-0.6296029984951019
4,0.32305991649627686,1,-0.5951990038156509
5,0.15789783000946045,0,-0.6034151017665863
6,0.09269261360168457,0,-1.248138427734375
7,0.3775968551635742,1,-0.9493411183357239
8,0.0204542875289917,1,-1.1448479294776917
9,-0.2955971956253052,0,-0.913885086774826
10,0.4083216190338135,0,-1.2869281768798828
11,-0.022103309631347656,1,-1.2913618087768555
12,0.09493720531463623,1,-1.1122822761535645
13,-0.05016434192657471,1,-0.9352335929870605
14,0.29974353313446045,1,-1.0466135442256927
15,0.4117288589477539,1,-0.863548219203949
16,0.576817512512207,1,-1.1827096939086914
17,0.06555092334747314,0,-0.7911356687545776
18,-0.27493274211883545,1,-0.8938524127006531
19,0.2095404863357544,0,-0.7486958503723145
20,-0.473095178604126,0,-0.9146981239318848
21,0.2573356628417969,0,-0.7948884963989258
22,0.13427340984344482,1,-1.5707610845565796
23,0.2691619396209717,0,-1.40062415599823
24,0.13763248920440674,0,-1.178753137588501
25,0.5117576122283936,0,-1.621148943901062
26,-0.21948426961898804,0,-0.8986196517944336
27,-0.193487286567688,1,-1.689471960067749
28,-0.025152206420898438,0,-1.0641039609909058
29,0.31305015087127686,1,-1.084992229938507
30,0.7256417274475098,0,-1.253215253353119
31,-0.2422654628753662,1,-1.10114324092865
32,0.2646371126174927,0,-0.8963114321231842
33,0.18920409679412842,1,-1.2076507210731506
34,0.02419590950012207,1,-1.0705949068069458
35,0.244354248046875,0,-1.0321814119815826
36,0.7262495756149292,0,-1.781168818473816
37,0.10791027545928955,1,-1.2007957696914673
38,-0.07460582256317139,1,-0.9866869449615479
39,-0.074951171875,0,-0.789042055606842
